,title,vote_average,vote_count,overview
2542,Failure to Launch,5.5,407.0,tripp attractive man thirty still living parent al sue tripp best friend demo ace also still living parent home seem proud al sue happy however fascinated friend whose adult son recently moved away home reveal hired expert arrange matter happier result
2543,The Gunman,5.5,397.0,eight year fleeing congo following assassination country minister mining former assassin jim terrier back suffering ptsd digging well atone violent past attempt made life terrier fly london find want dead terrier search lead reunion annie woman loved married oily businessman dealing africa
2544,Johnny Mnemonic,5.5,380.0,data courier literally carrying data package inside head must deliver dy burden killed yakuza dystopian johnny keanu reef data trafficker implant allows securely store data sensitive regular computer network one delivery run accepts package exceeds implant safety limit kill data removed time also contains information far important valuable ever imagined race time must avoid assassin sent kill remove data end life
2545,The Ant Bully,5.5,375.0,fed targeted neighborhood bully year old lucas nickle vent frustration anthill front yard insect shrink size bug magic elixir convicted crime colony lucas regain freedom living ant learning way
2546,Taxi 3,5.5,367.0,gang thief calling santa claus gang wreaking havoc police keep police captain gilbert distracted chinese reporter writing story squad taxi driver daniel midst relationship crisis string mistake thief outsmart police time time daniel super taxi pitch
2547,Bride of Chucky,5.5,366.0,chucky hook another murderous doll bridal gown clad tiffany route murder spree unwitting host
2548,The Forgotten,5.5,359.0,telly paretta grieving mother struggling cope loss year old son stunned psychiatrist reveals created eight year memory son never meet man similar experience telly embarks search prove son existence sanity
2549,Cirque du Freak: The Vampire's Assistant,5.5,354.0,darren regular teenage kid friend steve find freak show coming town work hard trying find ticket together go cirque du freak see many strange act including wolf man bearded lady
2550,Barely Lethal,5.5,352.0,year old international assassin yearning normal adolescence fake death enrolls senior suburban high school quickly learns popular painful getting water boarded
2551,The Spy Next Door,5.5,351.0,former cia spy bob ho take toughest assignment date looking girlfriend three kid exactly warmed mom beau one youngster accidentally downloads top secret formula bob longtime nemesis russian terrorist pay visit family
2552,The To Do List,5.5,348.0,feeling pressured become sexually experienced go college brandy klark make list thing accomplish hitting campus fall
2553,Hop,5.5,338.0,e b easter bunny teenage son head hollywood determined become drummer rock n roll band la taken fred work slacker hit e b car
2554,The Brice Man,5.5,335.0,wannabe surfer party french riviera awaiting perfect wave
2555,Cabin Fever,5.5,332.0,group five college graduate rent cabin wood begin fall victim horrifying flesh eating virus attracts unwanted attention homicidal local
2556,Death Race 2,5.5,323.0,world dangerous prison new game born death race rule adrenaline fueled blood sport simple drive die repentant convict carl lucas discovers price head hope survive twisted race army hardened criminal tricked car
2557,The Nut Job,5.5,322.0,surly curmudgeon independent squirrel banished park forced survive city lucky stumble one thing may able save life rest park community gear winter maury nut store
2558,The Specialist,5.5,317.0,may munro woman obsessed getting revenge people murdered parent still girl hire ray quick retired explosive expert kill parent killer ned trent embittered ex partner quick assigned protect one quick potential victim deadly game cat mouse ensues
2559,On the Road,5.5,312.0,dean sal portrait beat generation search result fast paced energetic roller coaster ride high low throughout u
2560,"The Karate Kid, Part III",5.5,311.0,kreese life tatter karate school defeated daniel mr miyagi visit terry friend vietnam terry ruthless business man martial art expert vow help kreese take revenge daniel mr miyagi
2561,Crocodile Dundee II,5.5,310.0,australian outback expert protects new york love gangster followed
2562,Admission,5.5,307.0,strait laced princeton university admission officer portia nathan caught guard make recruiting visit alternative high school overseen former college classmate freewheeling john pressman pressman surmised jeremiah gifted yet unconventional student might well son portia secretly gave adoption many year ago soon portia find bending rule jeremiah putting risk life thought always wanted process finding way surprising exhilarating life romance never dreamed
2563,6 Years,5.5,306.0,young couple bound seemingly ideal love begin unravel unexpected opportunity spin volatile violent path threaten future always imagined
2564,Jeepers Creepers 2,5.5,304.0,horrifying day gorging human flesh ancient creature known creeper embarks final voracious feeding frenzy terrorizing group varsity basketball player cheerleader coach stranded remote highway bus break terrified group forced come together battle winged creature hell bent completing grizzly ritual
2565,The Santa Clause 2,5.5,303.0,better watch big guy red coming town time scott calvin also known santa claus find obscure clause contract requiring take wife leave north pole fulfill obligation else forced give yuletide gig
2566,G.I. Joe: Retaliation,5.4,3045.0,framed crime country g joe team terminated presidential order force g joes fighting mortal enemy cobra forced contend threat within government jeopardize existence
2567,Assassin's Creed,5.4,2776.0,unlocked genetic memory allow relive adventure ancestor th century spain callum lynch discovers descendant secret assassin society gaining incredible knowledge skill poised take oppressive knight templar present day
